CART_NUMBER,CSTM_NUMBER,PRODUCT_ID,CART_DATE,QUANTITY,KARAT_CODE
CRT-02379,CSTM-00196,PROD-N00011,2025-07-28 13:32:15,2,24K
CRT-02380,CSTM-00259,PROD-R00008,2025-07-28 13:36:15,2,24K
CRT-02381,CSTM-00490,PROD-E00002,2025-07-22 06:20:15,3,14K
CRT-02382,CSTM-00510,PROD-G00003,2025-07-28 13:37:15,2,24K
CRT-02383,CSTM-00152,PROD-E00010,2025-07-09 09:20:15,2,18K
CRT-02384,CSTM-00108,PROD-R00001,2025-07-27 17:20:15,2,18K
CRT-02385,CSTM-00132,PROD-R00008,2025-07-22 01:20:15,1,24K
CRT-02386,CSTM-01264,PROD-S00004,2025-07-02 10:20:15,3,18K
CRT-02387,CSTM-00506,PROD-N00008,2025-07-03 14:20:15,3,24K
CRT-02388,CSTM-00158,PROD-N00012,2025-07-28 13:34:15,3,24K
CRT-02389,CSTM-01209,PROD-R00004,2025-07-26 11:20:15,2,14K
CRT-02390,CSTM-01852,PROD-G00004,2025-07-09 07:20:15,2,14K
CRT-02391,CSTM-00471,PROD-N00008,2025-07-13 11:20:15,3,24K
CRT-02392,CSTM-00248,PROD-R00007,2025-07-05 03:20:15,3,14K
CRT-02393,CSTM-00120,PROD-G00005,2025-07-18 12:20:15,1,14K
CRT-02394,CSTM-00445,PROD-E00009,2025-07-24 15:20:15,3,24K
CRT-02395,CSTM-00537,PROD-N00005,2025-07-28 13:33:15,3,24K
CRT-02396,CSTM-01518,PROD-R00008,2025-07-11 03:20:15,1,14K
CRT-02397,CSTM-01829,PROD-G00004,2025-07-17 04:20:15,2,18K
CRT-02398,CSTM-01631,PROD-G00004,2025-07-17 13:20:15,2,18K
CRT-02399,CSTM-00016,PROD-E00004,2025-07-09 13:20:15,1,14K
CRT-02400,CSTM-00750,PROD-N00012,2025-07-28 13:29:15,1,24K
CRT-02401,CSTM-00211,PROD-N00008,2025-07-19 15:20:15,1,14K
CRT-02402,CSTM-01447,PROD-N00011,2025-07-10 14:20:15,1,14K
CRT-02403,CSTM-00855,PROD-R00009,2025-07-28 13:49:15,3,14K
CRT-02404,CSTM-01325,PROD-S00001,2025-07-09 05:20:15,2,14K
CRT-02405,CSTM-01374,PROD-N00001,2025-07-18 01:20:15,3,18K
CRT-02406,CSTM-00907,PROD-R00002,2025-07-18 07:20:15,1,14K
CRT-02407,CSTM-00468,PROD-S00007,2025-07-15 01:20:15,2,14K
CRT-02408,CSTM-01006,PROD-E00011,2025-07-01 20:20:15,3,18K
CRT-02409,CSTM-00721,PROD-E00004,2025-07-28 13:46:15,2,14K
CRT-02410,CSTM-00632,PROD-R00004,2025-07-06 23:20:15,1,24K
CRT-02411,CSTM-00339,PROD-S00003,2025-07-28 14:04:15,2,18K
CRT-02412,CSTM-00433,PROD-N00002,2025-07-18 17:20:15,1,14K
CRT-02413,CSTM-00253,PROD-G00001,2025-07-08 23:20:15,1,24K
CRT-02414,CSTM-00490,PROD-G00001,2025-07-11 05:20:15,3,14K
CRT-02415,CSTM-00762,PROD-N00008,2025-07-27 23:20:15,2,14K
CRT-02416,CSTM-00026,PROD-S00002,2025-07-28 13:24:15,2,24K
CRT-02417,CSTM-00205,PROD-E00007,2025-07-05 02:20:15,2,24K
CRT-02418,CSTM-00247,PROD-R00001,2025-07-07 16:20:15,1,14K
CRT-02419,CSTM-01619,PROD-R00007,2025-07-24 13:20:15,2,18K
CRT-02420,CSTM-01853,PROD-E00005,2025-07-10 07:20:15,3,14K
CRT-02421,CSTM-00120,PROD-E00008,2025-07-20 03:20:15,1,24K
CRT-02422,CSTM-01691,PROD-N00001,2025-07-28 14:06:15,2,24K
CRT-02423,CSTM-00700,PROD-R00010,2025-07-23 22:20:15,1,24K
CRT-02424,CSTM-00902,PROD-N00001,2025-07-23 10:20:15,3,24K
CRT-02425,CSTM-00451,PROD-R00001,2025-07-28 13:46:15,1,18K
CRT-02426,CSTM-00829,PROD-G00002,2025-07-21 03:20:15,3,14K
CRT-02427,CSTM-01067,PROD-N00007,2025-07-26 16:20:15,1,18K
CRT-02428,CSTM-01260,PROD-E00004,2025-07-12 21:20:15,1,18K
CRT-02429,CSTM-01204,PROD-E00002,2025-07-17 14:20:15,1,14K
CRT-02430,CSTM-00129,PROD-E00012,2025-07-08 03:20:15,3,14K
CRT-02431,CSTM-00798,PROD-R00005,2025-07-18 07:20:15,1,14K
CRT-02432,CSTM-00274,PROD-N00007,2025-07-28 14:17:15,1,18K
CRT-02433,CSTM-01211,PROD-E00012,2025-07-28 13:39:15,2,14K
CRT-02434,CSTM-00137,PROD-S00007,2025-07-07 06:20:15,3,24K
CRT-02435,CSTM-00403,PROD-E00012,2025-07-28 14:01:15,2,14K
CRT-02436,CSTM-01029,PROD-G00003,2025-07-14 00:20:15,1,14K
CRT-02437,CSTM-00024,PROD-E00008,2025-07-09 04:20:15,2,18K
CRT-02438,CSTM-00011,PROD-N00003,2025-07-21 14:20:15,3,18K
CRT-02439,CSTM-01495,PROD-R00010,2025-07-28 13:48:15,3,18K
CRT-02440,CSTM-01794,PROD-G00003,2025-07-04 05:20:15,2,24K
CRT-02441,CSTM-01629,PROD-S00008,2025-06-29 12:20:15,1,14K
CRT-02442,CSTM-01507,PROD-N00002,2025-07-28 13:35:15,2,24K
CRT-02443,CSTM-01858,PROD-R00002,2025-07-24 15:20:15,2,14K
CRT-02444,CSTM-01295,PROD-N00012,2025-07-04 23:20:15,3,24K
CRT-02445,CSTM-01340,PROD-S00007,2025-07-13 23:20:15,3,24K
CRT-02446,CSTM-01152,PROD-G00002,2025-07-22 07:20:15,3,18K
CRT-02447,CSTM-00528,PROD-S00002,2025-07-07 09:20:15,3,14K
CRT-02448,CSTM-00764,PROD-R00005,2025-07-16 19:20:15,2,24K
CRT-02449,CSTM-01095,PROD-E00002,2025-07-09 19:20:15,2,24K
CRT-02450,CSTM-01459,PROD-R00007,2025-06-29 04:20:15,3,24K
CRT-02451,CSTM-01355,PROD-N00003,2025-07-28 13:45:15,3,14K
CRT-02452,CSTM-00779,PROD-R00002,2025-07-14 20:20:15,2,24K
CRT-02453,CSTM-01632,PROD-E00011,2025-07-16 08:20:15,1,18K
CRT-02454,CSTM-00514,PROD-S00006,2025-07-16 10:20:15,1,24K
CRT-02455,CSTM-00877,PROD-E00007,2025-07-02 19:20:15,1,14K
CRT-02456,CSTM-00692,PROD-E00007,2025-07-28 14:08:15,2,24K
CRT-02457,CSTM-01005,PROD-S00008,2025-07-25 22:20:15,3,18K
CRT-02458,CSTM-01067,PROD-E00008,2025-07-20 17:20:15,1,14K
CRT-02459,CSTM-00693,PROD-E00008,2025-07-02 23:20:15,1,24K
CRT-02460,CSTM-01284,PROD-N00007,2025-07-05 10:20:15,2,14K
CRT-02461,CSTM-01687,PROD-R00004,2025-06-30 17:20:15,3,18K
CRT-02462,CSTM-01327,PROD-R00005,2025-07-28 14:17:15,1,24K
CRT-02463,CSTM-01132,PROD-N00005,2025-07-01 05:20:15,1,24K
CRT-02464,CSTM-00631,PROD-R00003,2025-07-11 09:20:15,2,24K
CRT-02465,CSTM-00767,PROD-S00003,2025-07-22 08:20:15,3,14K
CRT-02466,CSTM-00103,PROD-R00009,2025-07-08 03:20:15,1,14K
CRT-02467,CSTM-01375,PROD-N00001,2025-07-14 01:20:15,2,24K
CRT-02468,CSTM-01549,PROD-E00005,2025-07-10 03:20:15,2,14K
CRT-02469,CSTM-01639,PROD-S00005,2025-07-28 13:52:15,3,14K
CRT-02470,CSTM-00792,PROD-E00001,2025-07-25 07:20:15,1,14K
CRT-02471,CSTM-00342,PROD-N00002,2025-07-28 14:05:15,3,14K
CRT-02472,CSTM-01227,PROD-E00007,2025-07-01 06:20:15,3,24K
CRT-02473,CSTM-00072,PROD-N00010,2025-07-28 13:34:15,3,18K
CRT-02474,CSTM-01804,PROD-N00010,2025-07-12 21:20:15,1,24K
CRT-02475,CSTM-01492,PROD-S00003,2025-06-29 11:20:15,3,18K
CRT-02476,CSTM-00158,PROD-R00009,2025-07-28 13:48:15,2,18K
CRT-02477,CSTM-00223,PROD-N00002,2025-07-28 14:17:15,2,18K
CRT-02478,CSTM-01867,PROD-R00006,2025-07-22 01:20:15,1,24K
CRT-02479,CSTM-01113,PROD-E00003,2025-07-23 01:20:15,1,24K
CRT-02480,CSTM-00556,PROD-E00002,2025-07-24 13:20:15,1,14K
CRT-02481,CSTM-01589,PROD-R00001,2025-06-29 00:20:15,1,18K
CRT-02482,CSTM-01233,PROD-R00006,2025-07-07 11:20:15,2,24K
CRT-02483,CSTM-01520,PROD-N00005,2025-07-10 14:20:15,2,24K
CRT-02484,CSTM-01697,PROD-E00004,2025-07-02 15:20:15,3,18K
CRT-02485,CSTM-01732,PROD-G00002,2025-07-03 18:20:15,1,24K
CRT-02486,CSTM-00832,PROD-E00008,2025-07-10 16:20:15,1,18K
CRT-02487,CSTM-00925,PROD-E00009,2025-07-16 03:20:15,1,18K
CRT-02488,CSTM-00328,PROD-S00008,2025-07-28 14:10:15,1,24K
CRT-02489,CSTM-01625,PROD-E00009,2025-07-28 14:16:15,3,24K
CRT-02490,CSTM-01575,PROD-N00005,2025-07-14 16:20:15,3,18K
CRT-02491,CSTM-00658,PROD-E00010,2025-07-19 14:20:15,1,24K
CRT-02492,CSTM-00862,PROD-E00001,2025-07-25 17:20:15,3,18K
CRT-02493,CSTM-01580,PROD-G00002,2025-07-28 13:37:15,3,24K
CRT-02494,CSTM-00672,PROD-N00009,2025-07-25 21:20:15,1,18K
CRT-02495,CSTM-00487,PROD-E00008,2025-07-21 02:20:15,2,18K
CRT-02496,CSTM-00334,PROD-S00005,2025-07-14 00:20:15,2,14K
CRT-02497,CSTM-00359,PROD-N00006,2025-07-23 01:20:15,3,18K
CRT-02498,CSTM-01096,PROD-S00004,2025-07-08 13:20:15,1,14K
CRT-02499,CSTM-01842,PROD-R00001,2025-07-07 18:20:15,2,24K
CRT-02500,CSTM-00998,PROD-E00006,2025-07-25 12:20:15,3,14K
CRT-02501,CSTM-00679,PROD-E00005,2025-07-28 08:20:15,2,14K
CRT-02502,CSTM-00724,PROD-G00001,2025-07-27 03:20:15,1,24K
CRT-02503,CSTM-01575,PROD-N00005,2025-07-03 12:20:15,2,14K
CRT-02504,CSTM-00483,PROD-S00003,2025-07-28 13:55:15,1,24K
CRT-02505,CSTM-00348,PROD-N00005,2025-07-27 07:20:15,3,14K
CRT-02506,CSTM-01154,PROD-R00001,2025-07-28 14:08:15,1,14K
CRT-02507,CSTM-00709,PROD-N00002,2025-07-02 23:20:15,3,18K
CRT-02508,CSTM-00810,PROD-G00004,2025-07-02 22:20:15,2,18K
CRT-02509,CSTM-01515,PROD-S00007,2025-07-12 05:20:15,3,24K
CRT-02510,CSTM-00200,PROD-S00004,2025-07-25 21:20:15,2,18K
CRT-02511,CSTM-00791,PROD-N00006,2025-07-28 13:23:15,2,24K
CRT-02512,CSTM-00719,PROD-S00006,2025-07-27 13:20:15,1,24K
CRT-02513,CSTM-01039,PROD-R00009,2025-07-24 17:20:15,2,24K
CRT-02514,CSTM-00849,PROD-E00002,2025-07-21 11:20:15,1,24K
CRT-02515,CSTM-01709,PROD-R00009,2025-07-28 13:49:15,1,18K
CRT-02516,CSTM-00742,PROD-N00005,2025-07-10 05:20:15,3,24K
CRT-02517,CSTM-01537,PROD-S00003,2025-07-19 07:20:15,2,18K
CRT-02518,CSTM-00374,PROD-N00010,2025-07-05 03:20:15,2,18K
CRT-02519,CSTM-01826,PROD-S00008,2025-07-23 16:20:15,1,18K
CRT-02520,CSTM-00528,PROD-N00005,2025-07-27 17:20:15,2,18K
CRT-02521,CSTM-01792,PROD-N00005,2025-07-14 07:20:15,1,24K
CRT-02522,CSTM-00995,PROD-R00004,2025-07-28 13:59:15,1,14K
CRT-02523,CSTM-00129,PROD-G00001,2025-07-10 16:20:15,2,14K
CRT-02524,CSTM-01540,PROD-R00009,2025-06-30 13:20:15,3,18K
CRT-02525,CSTM-00335,PROD-R00007,2025-07-11 07:20:15,1,24K
CRT-02526,CSTM-00382,PROD-N00010,2025-07-03 23:20:15,1,24K
CRT-02527,CSTM-01707,PROD-G00005,2025-07-27 00:20:15,2,18K
CRT-02528,CSTM-01225,PROD-S00006,2025-07-16 02:20:15,1,24K
CRT-02529,CSTM-00067,PROD-R00007,2025-07-20 07:20:15,3,24K
CRT-02530,CSTM-01355,PROD-S00002,2025-07-09 02:20:15,1,24K
CRT-02531,CSTM-00438,PROD-R00010,2025-07-25 04:20:15,3,18K
CRT-02532,CSTM-01010,PROD-E00007,2025-07-04 00:20:15,2,14K
CRT-02533,CSTM-00792,PROD-S00007,2025-06-30 17:20:15,1,18K
CRT-02534,CSTM-01215,PROD-E00006,2025-07-28 13:26:15,1,18K
CRT-02535,CSTM-01066,PROD-R00010,2025-07-18 23:20:15,1,14K
CRT-02536,CSTM-01187,PROD-R00005,2025-07-01 15:20:15,2,14K
CRT-02537,CSTM-00284,PROD-N00009,2025-07-02 05:20:15,1,14K
CRT-02538,CSTM-01096,PROD-N00002,2025-07-10 16:20:15,1,18K
CRT-02539,CSTM-01318,PROD-R00010,2025-07-28 14:00:15,2,18K
CRT-02540,CSTM-01058,PROD-S00008,2025-07-28 14:00:15,1,24K
CRT-02541,CSTM-00220,PROD-S00005,2025-07-17 14:20:15,3,18K
CRT-02542,CSTM-01541,PROD-N00002,2025-07-10 18:20:15,2,24K
CRT-02543,CSTM-00017,PROD-E00007,2025-07-18 06:20:15,1,18K
CRT-02544,CSTM-00006,PROD-E00004,2025-07-23 19:20:15,2,24K
CRT-02545,CSTM-01424,PROD-E00007,2025-07-21 18:20:15,1,18K
CRT-02546,CSTM-00529,PROD-R00004,2025-07-28 13:43:15,3,18K
CRT-02547,CSTM-00791,PROD-N00011,2025-07-14 18:20:15,2,18K
CRT-02548,CSTM-01757,PROD-N00002,2025-07-02 11:20:15,2,24K
CRT-02549,CSTM-00526,PROD-E00011,2025-07-10 00:20:15,2,14K
CRT-02550,CSTM-00194,PROD-R00001,2025-07-26 07:20:15,1,24K
CRT-02551,CSTM-01305,PROD-G00002,2025-07-17 04:20:15,2,18K
CRT-02552,CSTM-00480,PROD-R00005,2025-07-25 14:20:15,3,18K
CRT-02553,CSTM-00567,PROD-N00004,2025-07-17 00:20:15,1,18K
CRT-02554,CSTM-01653,PROD-R00004,2025-07-23 22:20:15,2,18K
CRT-02555,CSTM-01383,PROD-S00006,2025-07-28 13:33:15,1,24K
CRT-02556,CSTM-00437,PROD-G00002,2025-07-09 14:20:15,2,18K
CRT-02557,CSTM-00544,PROD-E00005,2025-07-23 21:20:15,3,14K
CRT-02558,CSTM-00599,PROD-S00008,2025-06-29 12:20:15,2,14K
CRT-02559,CSTM-00308,PROD-E00002,2025-07-13 22:20:15,1,14K
CRT-02560,CSTM-00968,PROD-N00008,2025-07-05 19:20:15,2,14K
CRT-02561,CSTM-01166,PROD-E00010,2025-07-10 22:20:15,1,14K
CRT-02562,CSTM-00535,PROD-R00004,2025-07-02 02:20:15,1,24K
CRT-02563,CSTM-01063,PROD-G00005,2025-07-19 14:20:15,2,14K
CRT-02564,CSTM-00741,PROD-E00008,2025-07-13 03:20:15,2,14K
CRT-02565,CSTM-01413,PROD-G00005,2025-07-19 14:20:15,3,24K
CRT-02566,CSTM-01672,PROD-N00010,2025-07-27 07:20:15,3,24K
CRT-02567,CSTM-00048,PROD-G00003,2025-07-27 21:20:15,3,18K
CRT-02568,CSTM-00592,PROD-E00009,2025-07-01 14:20:15,2,18K
CRT-02569,CSTM-00570,PROD-E00012,2025-07-24 13:20:15,2,14K
CRT-02570,CSTM-01117,PROD-R00009,2025-07-16 12:20:15,2,14K
CRT-02571,CSTM-01143,PROD-S00008,2025-07-12 22:20:15,2,24K
CRT-02572,CSTM-01224,PROD-N00006,2025-07-27 13:20:15,3,24K
CRT-02573,CSTM-01279,PROD-E00002,2025-07-28 13:39:15,3,14K
CRT-02574,CSTM-01166,PROD-S00001,2025-07-02 07:20:15,2,14K
CRT-02575,CSTM-00037,PROD-S00006,2025-07-28 13:54:15,1,18K
CRT-02576,CSTM-01068,PROD-E00002,2025-07-05 08:20:15,3,18K
CRT-02577,CSTM-00833,PROD-N00008,2025-07-03 22:20:15,2,24K
CRT-02578,CSTM-01525,PROD-S00008,2025-07-28 14:05:15,1,18K
CRT-02579,CSTM-01762,PROD-G00004,2025-07-21 19:20:15,2,18K
CRT-02580,CSTM-00176,PROD-S00004,2025-07-25 20:20:15,1,14K
CRT-02581,CSTM-00626,PROD-S00003,2025-07-28 13:45:15,3,18K
CRT-02582,CSTM-01698,PROD-E00007,2025-07-28 13:43:15,2,14K
CRT-02583,CSTM-01752,PROD-R00008,2025-07-09 18:20:15,2,24K
CRT-02584,CSTM-00452,PROD-R00009,2025-07-03 15:20:15,2,24K
CRT-02585,CSTM-01413,PROD-E00004,2025-07-28 13:50:15,2,18K
CRT-02586,CSTM-01501,PROD-R00004,2025-07-28 14:13:15,2,24K
CRT-02587,CSTM-01733,PROD-E00012,2025-07-25 04:20:15,2,18K
CRT-02588,CSTM-00737,PROD-S00001,2025-07-11 05:20:15,2,24K
CRT-02589,CSTM-01258,PROD-S00008,2025-07-20 13:20:15,2,18K
CRT-02590,CSTM-00489,PROD-E00003,2025-07-05 00:20:15,2,14K
CRT-02591,CSTM-00190,PROD-E00012,2025-07-28 14:17:15,3,14K
CRT-02592,CSTM-00693,PROD-G00005,2025-07-02 21:20:15,3,24K
CRT-02593,CSTM-00819,PROD-E00012,2025-07-08 00:20:15,1,14K
CRT-02594,CSTM-00814,PROD-S00003,2025-07-14 07:20:15,3,24K
CRT-02595,CSTM-00076,PROD-E00006,2025-07-05 10:20:15,2,24K
CRT-02596,CSTM-01544,PROD-R00005,2025-07-18 03:20:15,3,24K
CRT-02597,CSTM-00328,PROD-G00005,2025-07-25 17:20:15,1,14K
CRT-02598,CSTM-00115,PROD-R00003,2025-07-28 13:40:15,1,24K
CRT-02599,CSTM-00154,PROD-S00008,2025-07-19 02:20:15,2,24K
CRT-02600,CSTM-00546,PROD-E00008,2025-07-04 19:20:15,2,14K
CRT-02601,CSTM-01160,PROD-N00004,2025-06-30 16:20:15,2,14K
CRT-02602,CSTM-01446,PROD-N00007,2025-07-01 03:20:15,2,14K
CRT-02603,CSTM-01825,PROD-E00008,2025-07-09 16:20:15,1,24K
CRT-02604,CSTM-00012,PROD-R00006,2025-07-23 00:20:15,3,18K
CRT-02605,CSTM-00078,PROD-G00002,2025-07-26 02:20:15,3,18K
CRT-02606,CSTM-01032,PROD-E00005,2025-07-23 19:20:15,1,18K
CRT-02607,CSTM-01084,PROD-G00003,2025-07-17 15:20:15,1,18K
CRT-02608,CSTM-01516,PROD-N00010,2025-07-01 20:20:15,1,24K
CRT-02609,CSTM-01602,PROD-N00004,2025-07-18 16:20:15,3,18K
CRT-02610,CSTM-01245,PROD-E00006,2025-07-10 00:20:15,3,14K
CRT-02611,CSTM-00049,PROD-N00012,2025-07-08 07:20:15,3,24K
CRT-02612,CSTM-00229,PROD-N00003,2025-07-09 12:20:15,3,24K
CRT-02613,CSTM-00975,PROD-S00006,2025-07-14 18:20:15,2,14K
CRT-02614,CSTM-00688,PROD-E00009,2025-07-10 04:20:15,3,24K
CRT-02615,CSTM-01509,PROD-R00006,2025-07-25 13:20:15,3,14K
CRT-02616,CSTM-01643,PROD-E00009,2025-07-06 01:20:15,3,24K
CRT-02617,CSTM-00552,PROD-G00004,2025-07-21 19:20:15,2,18K
CRT-02618,CSTM-01503,PROD-N00011,2025-07-06 18:20:15,1,24K
CRT-02619,CSTM-01481,PROD-R00009,2025-07-28 13:30:15,2,24K
CRT-02620,CSTM-01676,PROD-N00009,2025-07-28 14:19:15,1,14K
CRT-02621,CSTM-01197,PROD-N00011,2025-07-23 21:20:15,1,18K
CRT-02622,CSTM-01492,PROD-S00007,2025-07-05 17:20:15,1,14K
CRT-02623,CSTM-01824,PROD-E00004,2025-06-29 23:20:15,1,24K
CRT-02624,CSTM-00989,PROD-E00008,2025-07-07 04:20:15,3,18K
CRT-02625,CSTM-00138,PROD-N00011,2025-07-17 00:20:15,2,14K
CRT-02626,CSTM-00242,PROD-S00008,2025-07-28 13:34:15,3,18K
CRT-02627,CSTM-00583,PROD-E00001,2025-07-28 14:00:15,3,18K
CRT-02628,CSTM-00901,PROD-S00001,2025-07-23 20:20:15,1,14K
CRT-02629,CSTM-01138,PROD-S00001,2025-07-28 14:09:15,2,14K
CRT-02630,CSTM-00051,PROD-R00007,2025-07-12 17:20:15,1,14K
CRT-02631,CSTM-00815,PROD-E00004,2025-07-15 17:20:15,3,18K
CRT-02632,CSTM-00398,PROD-N00001,2025-07-03 02:20:15,1,18K
CRT-02633,CSTM-00185,PROD-S00007,2025-07-28 13:24:15,1,18K
CRT-02634,CSTM-01096,PROD-N00007,2025-06-28 18:20:15,1,24K
CRT-02635,CSTM-01073,PROD-S00005,2025-07-08 16:20:15,2,24K
CRT-02636,CSTM-00750,PROD-S00008,2025-06-30 08:20:15,3,14K
CRT-02637,CSTM-00125,PROD-N00005,2025-07-28 14:00:15,2,14K
CRT-02638,CSTM-01601,PROD-G00005,2025-07-28 13:33:15,2,18K
CRT-02639,CSTM-01826,PROD-E00004,2025-07-28 14:16:15,2,14K
CRT-02640,CSTM-01866,PROD-E00011,2025-07-24 05:20:15,2,18K
CRT-02641,CSTM-00107,PROD-N00007,2025-06-30 01:20:15,1,14K
CRT-02642,CSTM-01141,PROD-N00005,2025-07-01 08:20:15,3,24K
CRT-02643,CSTM-00928,PROD-S00007,2025-07-06 19:20:15,2,24K
CRT-02644,CSTM-00987,PROD-R00010,2025-07-07 12:20:15,1,14K
CRT-02645,CSTM-00591,PROD-N00008,2025-07-22 17:20:15,2,14K
CRT-02646,CSTM-00515,PROD-R00009,2025-06-28 21:20:15,2,14K
CRT-02647,CSTM-01444,PROD-N00004,2025-07-28 13:33:15,1,24K
CRT-02648,CSTM-00246,PROD-N00007,2025-07-25 02:20:15,1,24K
CRT-02649,CSTM-01168,PROD-N00011,2025-07-28 13:29:15,2,18K
CRT-02650,CSTM-01014,PROD-E00011,2025-07-02 19:20:15,1,24K
CRT-02651,CSTM-00814,PROD-N00001,2025-07-08 17:20:15,3,24K
CRT-02652,CSTM-00735,PROD-N00005,2025-07-23 07:20:15,3,24K
CRT-02653,CSTM-00671,PROD-N00008,2025-07-23 13:20:15,3,24K
CRT-02654,CSTM-01245,PROD-N00005,2025-07-17 07:20:15,1,18K
CRT-02655,CSTM-01636,PROD-S00001,2025-07-07 21:20:15,3,14K
CRT-02656,CSTM-00493,PROD-R00010,2025-06-29 21:20:15,1,24K
CRT-02657,CSTM-00135,PROD-R00007,2025-07-28 14:11:15,1,18K
CRT-02658,CSTM-00977,PROD-G00003,2025-07-20 14:20:15,1,14K
CRT-02659,CSTM-01785,PROD-E00007,2025-07-07 08:20:15,2,24K
CRT-02660,CSTM-01583,PROD-N00007,2025-07-23 18:20:15,2,24K
CRT-02661,CSTM-00133,PROD-S00008,2025-07-28 14:18:15,1,18K
CRT-02662,CSTM-00555,PROD-E00010,2025-07-27 22:20:15,3,18K
CRT-02663,CSTM-01098,PROD-E00001,2025-07-12 22:20:15,3,18K
CRT-02664,CSTM-01775,PROD-N00012,2025-06-29 08:20:15,3,14K
CRT-02665,CSTM-01060,PROD-G00002,2025-07-05 20:20:15,3,24K
CRT-02666,CSTM-01704,PROD-N00010,2025-07-03 01:20:15,2,14K
CRT-02667,CSTM-00315,PROD-E00012,2025-07-23 15:20:15,3,14K
CRT-02668,CSTM-01438,PROD-E00006,2025-07-08 08:20:15,2,14K
CRT-02669,CSTM-00800,PROD-R00002,2025-07-19 11:20:15,2,24K
CRT-02670,CSTM-01211,PROD-N00002,2025-07-05 00:20:15,2,18K
CRT-02671,CSTM-00784,PROD-N00011,2025-07-08 08:20:15,2,14K
CRT-02672,CSTM-01359,PROD-R00001,2025-07-14 03:20:15,3,24K
CRT-02673,CSTM-00359,PROD-S00004,2025-07-02 08:20:15,3,24K
CRT-02674,CSTM-01540,PROD-R00005,2025-06-29 22:20:15,3,24K
CRT-02675,CSTM-01528,PROD-E00003,2025-07-01 21:20:15,1,24K
CRT-02676,CSTM-00273,PROD-S00007,2025-07-16 12:20:15,3,14K
CRT-02677,CSTM-00808,PROD-E00002,2025-07-27 09:20:15,3,18K
CRT-02678,CSTM-00271,PROD-E00008,2025-07-28 13:26:15,3,18K
CRT-02679,CSTM-00461,PROD-G00003,2025-07-22 21:20:15,3,18K
CRT-02680,CSTM-00507,PROD-S00003,2025-07-04 05:20:15,1,24K
CRT-02681,CSTM-00980,PROD-E00006,2025-07-17 13:20:15,1,24K
CRT-02682,CSTM-01033,PROD-E00004,2025-07-19 07:20:15,1,24K
CRT-02683,CSTM-00310,PROD-R00010,2025-07-04 03:20:15,1,18K
CRT-02684,CSTM-00286,PROD-S00002,2025-07-26 19:20:15,3,24K
CRT-02685,CSTM-00612,PROD-G00002,2025-07-22 10:20:15,1,18K
CRT-02686,CSTM-00631,PROD-R00010,2025-07-10 14:20:15,3,14K
CRT-02687,CSTM-01375,PROD-E00010,2025-06-30 12:20:15,2,18K
CRT-02688,CSTM-00934,PROD-E00010,2025-07-09 08:20:15,1,14K
CRT-02689,CSTM-00735,PROD-S00007,2025-07-02 06:20:15,3,18K
CRT-02690,CSTM-01575,PROD-G00003,2025-07-12 11:20:15,1,18K
CRT-02691,CSTM-01245,PROD-G00001,2025-07-27 23:20:15,2,24K
CRT-02692,CSTM-01230,PROD-E00001,2025-07-14 22:20:15,2,14K
CRT-02693,CSTM-01184,PROD-E00004,2025-07-22 14:20:15,1,18K
CRT-02694,CSTM-00690,PROD-N00008,2025-07-10 00:20:15,3,14K
CRT-02695,CSTM-00498,PROD-N00005,2025-07-21 17:20:15,1,18K
CRT-02696,CSTM-01289,PROD-R00001,2025-06-30 18:20:15,2,18K
CRT-02697,CSTM-01449,PROD-E00011,2025-07-04 11:20:15,2,18K
CRT-02698,CSTM-01309,PROD-R00008,2025-07-28 13:39:15,1,24K
CRT-02699,CSTM-00341,PROD-S00007,2025-07-06 03:20:15,1,14K
CRT-02700,CSTM-01651,PROD-N00005,2025-07-09 18:20:15,1,18K
CRT-02701,CSTM-00940,PROD-G00003,2025-07-23 06:20:15,3,14K
CRT-02702,CSTM-01377,PROD-N00012,2025-07-25 21:20:15,2,24K
CRT-02703,CSTM-00242,PROD-S00005,2025-07-13 07:20:15,3,24K
CRT-02704,CSTM-00909,PROD-S00004,2025-07-20 03:20:15,1,18K
CRT-02705,CSTM-00809,PROD-G00001,2025-07-28 14:05:15,2,14K
CRT-02706,CSTM-00226,PROD-N00004,2025-07-22 13:20:15,2,14K
CRT-02707,CSTM-01762,PROD-E00009,2025-07-23 21:20:15,2,24K
CRT-02708,CSTM-00886,PROD-S00008,2025-07-14 17:20:15,1,18K
CRT-02709,CSTM-01059,PROD-S00006,2025-07-04 10:20:15,2,24K
CRT-02710,CSTM-01702,PROD-S00004,2025-07-18 01:20:15,2,24K
CRT-02711,CSTM-01821,PROD-S00006,2025-07-14 22:20:15,2,14K
CRT-02712,CSTM-00770,PROD-G00002,2025-07-07 14:20:15,2,24K
CRT-02713,CSTM-01718,PROD-S00004,2025-07-20 03:20:15,2,24K
CRT-02714,CSTM-00285,PROD-R00010,2025-07-28 14:04:15,3,18K
CRT-02715,CSTM-01276,PROD-E00011,2025-07-01 03:20:15,3,24K
CRT-02716,CSTM-01663,PROD-S00006,2025-07-17 13:20:15,3,14K
CRT-02717,CSTM-01597,PROD-E00001,2025-07-10 04:20:15,3,14K
CRT-02718,CSTM-00295,PROD-E00001,2025-07-28 14:19:15,2,18K
